FIRST,LAST,NICKNAME,URL
Joe,Benoit,,http://ufcstats.com/fighter-details/a30f6d375dea5f9b
Ryan,Benoit,Baby Face,http://ufcstats.com/fighter-details/20999e27ddd94bda
Pat,Benson,,http://ufcstats.com/fighter-details/a25f3dc0df974597
Len,Bentley,,http://ufcstats.com/fighter-details/592d23aed850e652
Steve,Berger,The Red Nosed Pitbull,http://ufcstats.com/fighter-details/21b1132949f2a9b0
Kenneth,Bergh,,http://ufcstats.com/fighter-details/aa8189053b3a8994
Bret,Bergmark,The Angry Hick,http://ufcstats.com/fighter-details/2891c9f7b26b26fc
Keith,Berish,Sha Bang Bang,http://ufcstats.com/fighter-details/e3779ef06e98f185
Dennis,Bermudez,The Menace,http://ufcstats.com/fighter-details/6f242453c91a5af0
Manny,Bermudez,The Bermudez Triangle,http://ufcstats.com/fighter-details/2dc1bc1a02961656
Talita,Bernardo,,http://ufcstats.com/fighter-details/5b2325cd70dbe2ea
Dave,Berry,,http://ufcstats.com/fighter-details/b3bbe88fecd6a0d2
Keith,Berry,,http://ufcstats.com/fighter-details/0b935b9bbbe5fc07
Dieusel,Berto,,http://ufcstats.com/fighter-details/0db70ca89e1c7374
Edson,Berto,Little Tiger,http://ufcstats.com/fighter-details/66766984842c13dc
Allen,Berube,Monstah Lobstah,http://ufcstats.com/fighter-details/aebfb84d1f6d2d8c
Anton,Berzin,The Body Snatcher,http://ufcstats.com/fighter-details/8ba8e8d7eafa7267
Scott,Bessac,,http://ufcstats.com/fighter-details/3f24c96753dbd9f9
Matt,Bessette,The Mangler,http://ufcstats.com/fighter-details/0b8d512c79b4baf3
Khadzhi,Bestaev,Best,http://ufcstats.com/fighter-details/e05f4ce199baca91
Fernando,Bettega,,http://ufcstats.com/fighter-details/a524710c3ef918fa
Arjan,Bhullar,,http://ufcstats.com/fighter-details/7e511f8d842a109d
KB,Bhullar,The Bengal,http://ufcstats.com/fighter-details/9cd047a828dd7515
Bibulatov,Magomed,Chaborz,http://ufcstats.com/fighter-details/87f19d19f4cb73f8
David,Bielkheden,,http://ufcstats.com/fighter-details/1efa064872f089d0
Blake,Bilder,El Animal,http://ufcstats.com/fighter-details/5095b0920a3602aa
Jonas,Bilharinho,,http://ufcstats.com/fighter-details/ebbf571f349e79d9
Jeremiah,Billington,,http://ufcstats.com/fighter-details/b3b6e80b7d5f8f0d
Scott,Bills,,http://ufcstats.com/fighter-details/53f02bbc41d99432
Anthony,Birchak,El Toro,http://ufcstats.com/fighter-details/c5a126ace82a6025
Chris,Birchler,The Big Buck,http://ufcstats.com/fighter-details/8a22c6b4d29880a3
Angad,Bisht,,http://ufcstats.com/fighter-details/7b4ae3fd439a05b6
Michael,Bisping,The Count,http://ufcstats.com/fighter-details/2b93ebd9f5417ad2
Amaury,Bitetti,,http://ufcstats.com/fighter-details/7a359ef685a304a7
Caio,Bittencourt,Leao,http://ufcstats.com/fighter-details/a653cb5eb4b39339
Davi,Bittencourt,The Black,http://ufcstats.com/fighter-details/dd6ec6f941c3a414
Simon,Biyong,,http://ufcstats.com/fighter-details/27ab7257bf6a3b65
Jan,Blachowicz,,http://ufcstats.com/fighter-details/99df7d0a2a08a8a8
Jason,Black,The Black Legion,http://ufcstats.com/fighter-details/b2f743746e8dcfa2
Brad,Blackburn,Bad Brad,http://ufcstats.com/fighter-details/7e69a4b0961aa555
Jason,Blackford,,http://ufcstats.com/fighter-details/619d807fa54ae8f7
Tom,Blackledge,,http://ufcstats.com/fighter-details/2adb11835acd815b
Sherrard,Blackledge,The Thriller,http://ufcstats.com/fighter-details/0e5c79b3594ff0ad
Da'Mon,Blackshear,The Monster,http://ufcstats.com/fighter-details/da22387a0407a2dc
Chasen,Blair,Mestizo,http://ufcstats.com/fighter-details/0f4a536507f33576
Erin,Blanchfield,Cold Blooded,http://ufcstats.com/fighter-details/669970f7feba8ecd
Maximo,Blanco,Maxi,http://ufcstats.com/fighter-details/4a1329cc8eb0928a
David,Blanco,,http://ufcstats.com/fighter-details/ebf298f8ac7e232b
Curtis,Blaydes,Razor,http://ufcstats.com/fighter-details/fa6796c55d6c5440
Tereza,Bleda,,http://ufcstats.com/fighter-details/59c438c81fbf3ece
Arlene,Blencowe,Angerfist,http://ufcstats.com/fighter-details/35d6337320a4ae48
Byron,Bloodworth,,http://ufcstats.com/fighter-details/ecdf14f4f8643d39
Dashawn,Boatwright,"Buck, the 400-pound Silverback",http://ufcstats.com/fighter-details/046a85108610c0d2
Dan,Bobish,,http://ufcstats.com/fighter-details/f348d05403fad037
Mark,Bocek,,http://ufcstats.com/fighter-details/cf9d24e4bd0cf2ce
Kyle,Bochniak,Killer B,http://ufcstats.com/fighter-details/c5af5750e8bae4f0
James,Bochnovic,,http://ufcstats.com/fighter-details/984d15d5dc7bfcf9
Jeremy,Boczulak,,http://ufcstats.com/fighter-details/1afd74f8cb0719f3
Tim,Boetsch,The Barbarian,http://ufcstats.com/fighter-details/c80095f6092271a7
Galore,Bofando,,http://ufcstats.com/fighter-details/8a56ea383fd26e52
Jay,Bogan,,http://ufcstats.com/fighter-details/53c21779d84ceb75
Roman,Bogatov,,http://ufcstats.com/fighter-details/d61316139d68dbe3
Derek,Bohi,Marshmallow,http://ufcstats.com/fighter-details/70a1c7626b5e0599
Jerry,Bohlander,,http://ufcstats.com/fighter-details/93892752c5fc23ca
Mandy,Bohm,Monster,http://ufcstats.com/fighter-details/297a2b35444c245b
Kotetsu,Boku,,http://ufcstats.com/fighter-details/d227958e8a0c1466
Gaston,Bolanos,The Dreamkiller,http://ufcstats.com/fighter-details/96924b0019b3aff1
Kyle,Bolt,,http://ufcstats.com/fighter-details/9d455d5cfe6a0e35
Denys,Bondar,Psycho,http://ufcstats.com/fighter-details/2526be54e6a0e62a
Luc,Bondole,,http://ufcstats.com/fighter-details/8691881b31c16b88
Tony,Bonello,The Gun,http://ufcstats.com/fighter-details/702a72aa7a266d86
Gabriel,Bonfim,Marretinha,http://ufcstats.com/fighter-details/01641ba5df0c69b0
Ismael,Bonfim,Marreta,http://ufcstats.com/fighter-details/eb393afdbe3293d5
Jesse,Bongfeldt,Water,http://ufcstats.com/fighter-details/934de214814b8ff4
Marcos,Bonilla,Murder Marx,http://ufcstats.com/fighter-details/d311fbefff44a39b
Stephan,Bonnar,The American Psycho,http://ufcstats.com/fighter-details/c6a33ff198aaaeeb
Rogerio,Bontorin,,http://ufcstats.com/fighter-details/07a2bdaa0afdd831
Ray,Borg,The Tazmexican Devil,http://ufcstats.com/fighter-details/a4de54ea806fb525
Igor,Borisov,,http://ufcstats.com/fighter-details/0313bf497de9c470
Kevin,Borjas,El Gallo Negro,http://ufcstats.com/fighter-details/34b96d52db1d26e6
Calen,Born,,http://ufcstats.com/fighter-details/3c85e04b08a05751
Caio,Borralho,The Natural,http://ufcstats.com/fighter-details/4126a78111c0855a
Zachary,Borrego,The Dragon,http://ufcstats.com/fighter-details/b8fdb2903a2582a8
Viacheslav,Borshchev,Slava Claus,http://ufcstats.com/fighter-details/19c591115a58982c
Tanner,Boser,The Bulldozer,http://ufcstats.com/fighter-details/04c8b08b16a5b99e
Steve,Bosse,The Boss,http://ufcstats.com/fighter-details/e023fa2e648ea0f1
Marcus,Bossett,The Grasshopper,http://ufcstats.com/fighter-details/e8fb8e53bc2e29d6
Chris,Bostick,,http://ufcstats.com/fighter-details/239224bedeb2c7a4
Poliana,Botelho,,http://ufcstats.com/fighter-details/5c126c6aac3ef364
Francois,Botha,White Buffalo,http://ufcstats.com/fighter-details/545d549d6bf87187
Ilian,Bouafia,The Gorilla,http://ufcstats.com/fighter-details/d5e929c26f25f0d3
Gregory,Bouchelaghem,,http://ufcstats.com/fighter-details/59851163aaf1aed8
Roy,Boughton,Black Dynamite,http://ufcstats.com/fighter-details/2aaf0181432adf0b
Rich,Bouphanouvong,,http://ufcstats.com/fighter-details/611b9c068c9e2c44
Mike,Bourke,The Rhino,http://ufcstats.com/fighter-details/dfdd0c5dd0d4bc23
Jess,Bouscal,,http://ufcstats.com/fighter-details/38b1417ec17072da
Tai,Bowden,,http://ufcstats.com/fighter-details/2efbc83a6b9b7f86
Melton,Bowen,The Punisher,http://ufcstats.com/fighter-details/81ca2c245b19b3c5
Kyron,Bowen,Bullseye,http://ufcstats.com/fighter-details/5488b3c67600333a
Brian,Bowles,,http://ufcstats.com/fighter-details/b26d3e3746fb4024
Roger,Bowling,Relentless,http://ufcstats.com/fighter-details/3b9f723e2720a238
Blake,Bowman,,http://ufcstats.com/fighter-details/a95a0504fd73bd3e
Ashe,Bowman,The Archer,http://ufcstats.com/fighter-details/8a0a35e7c74bebcc
Anvar,Boynazarov,The Uzbek,http://ufcstats.com/fighter-details/4a191f4ea2fce7fc
Colley,Bradford,,http://ufcstats.com/fighter-details/1433786ac76cf777
Kyle,Bradley,,http://ufcstats.com/fighter-details/a6959da32f0e6b5d
Paul,Bradley,The Gentleman,http://ufcstats.com/fighter-details/c7011de4765d2497
Sean,Brady,,http://ufcstats.com/fighter-details/45f7cb591c3ab00b
Ebenezer Fontes,Braga,Pitbull,http://ufcstats.com/fighter-details/dc950d59dc590aca
Ramiz,Brahimaj,,http://ufcstats.com/fighter-details/3d074044a33825e7
Adam,Bramhald,Samurai,http://ufcstats.com/fighter-details/3c99bd6cb5d835ef
Joe,Brammer,The South Side Strangler,http://ufcstats.com/fighter-details/013da757877044a2
David,Branch,,http://ufcstats.com/fighter-details/d2c55d1d2e67773b
Billy,Brand,,http://ufcstats.com/fighter-details/edae6db2b3453632
Diego,Brandao,DB,http://ufcstats.com/fighter-details/c2e3e67b5911bfb7
Bruna,Brasil,,http://ufcstats.com/fighter-details/7138a15258dabf20
Michael,Bravo,,http://ufcstats.com/fighter-details/dc63542668295c23
Martin,Bravo,El Toro,http://ufcstats.com/fighter-details/9c44f290f5726d95
Roman,Bravo-Young,,http://ufcstats.com/fighter-details/37ce890a4670b287
Mike,Breeden,Money,http://ufcstats.com/fighter-details/d80ee110748171ac
Tom,Breese,,http://ufcstats.com/fighter-details/1588b787bda7b540
Elves,Brener,,http://ufcstats.com/fighter-details/48a9a128784d53d1
Chris,Brennan,The Westside Strangler,http://ufcstats.com/fighter-details/b19fc66613dc75b9
Charlie,Brenneman,The Spaniard,http://ufcstats.com/fighter-details/98f6da59d765ec94
Robert,Breslin,The Bullet,http://ufcstats.com/fighter-details/e319d6697d41f3cf
Mack,Brewer,,http://ufcstats.com/fighter-details/106a925d947a0de9
Marcos,Brigagao,Ironside,http://ufcstats.com/fighter-details/11547e29f253fb89
Jason,Brilz,Hitman,http://ufcstats.com/fighter-details/497ba5b12a4bfc47
Marcus,Brimage,The Bama Beast,http://ufcstats.com/fighter-details/81801f57bd0a7c41
Aaron,Brink,,http://ufcstats.com/fighter-details/cf1a88371c8cb690
Henry,Briones,Bure,http://ufcstats.com/fighter-details/01fcef7e3d051722
Marcelo,Brito,Jungle Boy,http://ufcstats.com/fighter-details/3a97fda0de6f1fa4
Joanderson,Brito,Tubarao,http://ufcstats.com/fighter-details/791c8437b341fba5
Kaik,Brito,,http://ufcstats.com/fighter-details/b07f14fc0e53f8bd
Icaro,Brito,,http://ufcstats.com/fighter-details/06dd61c8d545c63f
Antwain,Britt,The Juggernaut,http://ufcstats.com/fighter-details/2833f50b20e96e52
Drew,Brokenshire,,http://ufcstats.com/fighter-details/aa571d75f80fde7d
Mike,Bronzoulis,The Greek,http://ufcstats.com/fighter-details/df3c39573d01f55b
Jonathan,Brookins,,http://ufcstats.com/fighter-details/b0a6124751a56bc4
Will,Brooks,Ill,http://ufcstats.com/fighter-details/b6e6c3b1dcaae0a1
Jarred,Brooks,The Monkey God,http://ufcstats.com/fighter-details/81d9df19e255b8b6
Rob,Broughton,The Bear,http://ufcstats.com/fighter-details/a7d687e6ecb30981
Lee,Brousseau,Manimal,http://ufcstats.com/fighter-details/0974d8d4053a7237
Matt,Brown,The Immortal,http://ufcstats.com/fighter-details/31123249b0bbf52e
Mike,Brown,,http://ufcstats.com/fighter-details/e0b74df14f52cd15
Dominic,Brown,,http://ufcstats.com/fighter-details/52b3ec072ad497a4
Todd,Brown,Bulldog,http://ufcstats.com/fighter-details/9b68bf67c5695185
Terrell,Brown,,http://ufcstats.com/fighter-details/85df85a4e276c90e
Chris,Brown,,http://ufcstats.com/fighter-details/9e2624ac992660c6
Frederick,Brown,,http://ufcstats.com/fighter-details/880c6b788266a3ef
Randy,Brown,Rudeboy,http://ufcstats.com/fighter-details/c6aee362c7a7d482
Damien,Brown,Beatdown,http://ufcstats.com/fighter-details/d024ed963e8bf7ea
TJ,Brown,Downtown,http://ufcstats.com/fighter-details/d31cbcdd7d69536d
Humberto,Brown Morrison,,http://ufcstats.com/fighter-details/e9e7e1c8ff289e1b
Travis,Browne,Hapa,http://ufcstats.com/fighter-details/3236bf606fe9fa5b
Junie,Browning,,http://ufcstats.com/fighter-details/d74cba8566291bfa
Jules,Bruchez,,http://ufcstats.com/fighter-details/d1dcd4e96464a53d
Justin,Bruckmann,Loaf,http://ufcstats.com/fighter-details/5f8e00c27b7e7410
Cody,Brundage,,http://ufcstats.com/fighter-details/f14f644d41ade29f
Steve,Bruno,Hollywood,http://ufcstats.com/fighter-details/2f3f12002564bb55
Fernando,Bruno,Acougueiro,http://ufcstats.com/fighter-details/b8c0f30ee9a98b69
Derek,Brunson,The One,http://ufcstats.com/fighter-details/b1a3e0aca758b322
Josh,Bryant,The Beast,http://ufcstats.com/fighter-details/01f022fa494188e2
Dennis,Bryant,The Beard,http://ufcstats.com/fighter-details/3b17353b8002c7d0
Robert,Bryczek,,http://ufcstats.com/fighter-details/f96856f9d69fd7e4
Lukasz,Brzeski,The Bull,http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19
Marcus,Buchecha,,http://ufcstats.com/fighter-details/095854a135e6db55
Justin,Buchholz,,http://ufcstats.com/fighter-details/231926533134ec1f
Zak,Bucia,,http://ufcstats.com/fighter-details/6bbb8dc6e128779e
Courtney,Buck,,http://ufcstats.com/fighter-details/3feed7d02711d8b7
Joaquin,Buckley,New Mansa,http://ufcstats.com/fighter-details/b9437600497350f3
Martin,Buday,Badys,http://ufcstats.com/fighter-details/8eb046f83e82bf26
Julia,Budd,,http://ufcstats.com/fighter-details/dcdc4503b9d49977
Dylan,Budka,The Mindless Hulk,http://ufcstats.com/fighter-details/a817e238b2747404
Mike,Budnik,,http://ufcstats.com/fighter-details/b98209144b63ae26
Francisco,Bueno,,http://ufcstats.com/fighter-details/a72d260b436924c4
Mayra,Bueno Silva,Sheetara,http://ufcstats.com/fighter-details/cc8c623cca88f54f
Paul,Buentello,The Headhunter,http://ufcstats.com/fighter-details/f0abbb6f3444dae7
Marek,Bujlo,Bujdzilla,http://ufcstats.com/fighter-details/ac0874309da489b9
Modestas,Bukauskas,The Baltic Gladiator,http://ufcstats.com/fighter-details/476fe566d2df676e
Lee Kwan,Bum,,http://ufcstats.com/fighter-details/c0342805a1948cbb
Josh,Bumgarner,,http://ufcstats.com/fighter-details/9900ab86a4c458bd
Shawn,Bunch,Bunch the Great,http://ufcstats.com/fighter-details/6e9af164ab91a229
Felipe,Bunes,Felipinho,http://ufcstats.com/fighter-details/53c10176e3bc7416
Shane,Burgos,Hurricane,http://ufcstats.com/fighter-details/98d961097baaf308
Joshua,Burkman,The People's Warrior,http://ufcstats.com/fighter-details/6da99156486ed6c2
Justin,Burlinson,,http://ufcstats.com/fighter-details/dadd80ef954e54ed
Mads,Burnell,,http://ufcstats.com/fighter-details/69f01b25dfabaf6b
Mikey,Burnett,The Eastside Assassin,http://ufcstats.com/fighter-details/4c805f5f58a75df0
Kevin,Burns,The Fire,http://ufcstats.com/fighter-details/a6d8bfe9e0c8153b
Gilbert,Burns,Durinho,http://ufcstats.com/fighter-details/23024fdfc966410a
Josh,Burns,The Hammer,http://ufcstats.com/fighter-details/1e092415a7eeaf65
Herbert,Burns,The Blaze,http://ufcstats.com/fighter-details/4f140403000158b5
Derrick,Burnsed,,http://ufcstats.com/fighter-details/2213330f082f82d5
Nah-Shon,Burrell,The Rock n Rolla,http://ufcstats.com/fighter-details/2c64c035485906aa
Martin,Buschkamp,,http://ufcstats.com/fighter-details/8fc30d8cebb17116
George,Bush,,http://ufcstats.com/fighter-details/f0c779dc2ca3816c
Bubba,Bush,The Fightin' Texas Aggie,http://ufcstats.com/fighter-details/132505067f08c54d
Dakota,Bush,,http://ufcstats.com/fighter-details/3033c1c080672475
Murilo,Bustamante,,http://ufcstats.com/fighter-details/85d905f7c4f5a1af
Nick,Bustamante,,http://ufcstats.com/fighter-details/51b1ca2a4b064101
Eduardo,Bustillos,,http://ufcstats.com/fighter-details/f273f1b8df04c8a1
Jason,Butcher,,http://ufcstats.com/fighter-details/30e39145fec48d25
Todd,Butler,,http://ufcstats.com/fighter-details/3fed746acfd026dd
Goldman,Butler,,http://ufcstats.com/fighter-details/e2d5072048b825b1
Ian,Butler,,http://ufcstats.com/fighter-details/6b8fd98eb52363d1
Raphael,Butler,The Silencer,http://ufcstats.com/fighter-details/f941505e35fb1eae
Jesse,Butler,,http://ufcstats.com/fighter-details/a75a48bfe776b2c2
JP,Buys,Young Savage,http://ufcstats.com/fighter-details/0b362247806341e5
Dennis,Buzukja,The Great,http://ufcstats.com/fighter-details/c4d039123e62f6a9
Charles,Byrd,Kid Dynamite,http://ufcstats.com/fighter-details/76ee3d666c648f6b
Steve,Byrnes,The Sergeant,http://ufcstats.com/fighter-details/43612456979e5d5e
Michael,Byrnes,,http://ufcstats.com/fighter-details/87f0b37f153cf497
Yan,Cabral,,http://ufcstats.com/fighter-details/7cdd3e5d3aa9cb39
Juan,Cabrera,Papi Juancho,http://ufcstats.com/fighter-details/601f8439a0277670
Alvin,Cacdac,,http://ufcstats.com/fighter-details/ce7871949b0ed2bf
Alex,Caceres,Bruce Leeroy,http://ufcstats.com/fighter-details/7aa3d6964eff4877
Vince,Cachero,The Anomaly,http://ufcstats.com/fighter-details/ed2a8cc402173781
Priscila,Cachoeira,Zombie Girl,http://ufcstats.com/fighter-details/b1e5bcaad32a3cac
Travis,Calanoc,The Dark Knight,http://ufcstats.com/fighter-details/90d28fee0af74f2d
Ricky,Calatayud,,http://ufcstats.com/fighter-details/800feaa25700a85f
Lucas,Caldas,,http://ufcstats.com/fighter-details/8661578c8bb80f51
Carlos,Calderon,Chief,http://ufcstats.com/fighter-details/7d4d7583df7eebf9
Darrion,Caldwell,The Wolf,http://ufcstats.com/fighter-details/b7dc25ee40ee8334
Nicolle,Caliari,,http://ufcstats.com/fighter-details/fc0a4053eb8a3a59
Taylor,Callens,,http://ufcstats.com/fighter-details/53d471e9bf5f2fc8
Cynthia,Calvillo,,http://ufcstats.com/fighter-details/98215d037be5bcb7
Joe,Camacho,,http://ufcstats.com/fighter-details/dfb965c9824425db
Frank,Camacho,The Crank,http://ufcstats.com/fighter-details/764342d39cdaa54a
Lucas,Camacho,,http://ufcstats.com/fighter-details/71d25689f70e4036
Matheus,Camilo,Jaguar,http://ufcstats.com/fighter-details/72f890c5d421e705
Fabricio,Camoes,Morango,http://ufcstats.com/fighter-details/7abe471b61725980
Chris,Camozzi,,http://ufcstats.com/fighter-details/6c2030e0a143a94b
Brian,Camozzi,Mantis,http://ufcstats.com/fighter-details/1999ffb5cebc314f
Ricky,Camp,2 Slick,http://ufcstats.com/fighter-details/4a99978a0366bb29
Mike,Campbell,The Beast,http://ufcstats.com/fighter-details/f5585e675af7afd4
Thomas,Campbell,,http://ufcstats.com/fighter-details/d060014a5a039829
Shane,Campbell,Shaolin,http://ufcstats.com/fighter-details/784285b7ae7dd85f
Charlie,Campbell,The Cannibal,http://ufcstats.com/fighter-details/b39f7a6c2be17ee8
Kitt,Campbell,The Killer,http://ufcstats.com/fighter-details/903ef36a6adc09a3
Kurtis,Campbell,The Pink Panther,http://ufcstats.com/fighter-details/9d51798e61f2e0c7
John,Campetella,,http://ufcstats.com/fighter-details/31bbd46d57dfbcb7
Wagner,Campos,Galeto,http://ufcstats.com/fighter-details/db6d5f691aea3fd3
Derek,Campos,The Stallion,http://ufcstats.com/fighter-details/aa8dc72b3a1f761c
Will,Campuzano,,http://ufcstats.com/fighter-details/901cddcbfa079097
Aleksa,Camur,,http://ufcstats.com/fighter-details/c2a670b22d2e196f
Chico,Camus,The King,http://ufcstats.com/fighter-details/32be4b7f7de1c905
Asbel,Cancio,,http://ufcstats.com/fighter-details/2a7afe14b3a0a058
Carlos,Candelario,The Cannon,http://ufcstats.com/fighter-details/760a55d5b6098cbe
Ronaldo,Candido,Pacman,http://ufcstats.com/fighter-details/23fbe02caabcd214
Luiz,Cane,Banha,http://ufcstats.com/fighter-details/24b033b3daf1c9df
Guido,Cannetti,Ninja,http://ufcstats.com/fighter-details/d05412b513b19621
Jared,Cannonier,The Killa Gorilla,http://ufcstats.com/fighter-details/13a0275fa13c4d26
Jose,Canseco,,http://ufcstats.com/fighter-details/03da33a102d9a45f
Cody,Canterbury,,http://ufcstats.com/fighter-details/23100e8f71f25a4a
Bo,Cantrell,Redrum,http://ufcstats.com/fighter-details/6750e338922a099d
Steve,Cantwell,The Robot,http://ufcstats.com/fighter-details/f1f9e48a0d150757
Paul,Capaldo,,http://ufcstats.com/fighter-details/83b8fe74224dd642
Phil,Caracappa,The Hitman,http://ufcstats.com/fighter-details/bd81a97864acf098
Frank,Caracci,,http://ufcstats.com/fighter-details/44f9c777fed7ca03
Gina,Carano,Conviction,http://ufcstats.com/fighter-details/899eaba48fa864a6
Dos,Caras Jr.,,http://ufcstats.com/fighter-details/155a02a8b4311057
Bryan,Caraway,Kid Lightning,http://ufcstats.com/fighter-details/5ef0088c1b19beeb
Remo,Cardarelli,,http://ufcstats.com/fighter-details/e5512a6aed150d8f
Phil,Cardella,,http://ufcstats.com/fighter-details/f6a7b02c42e9fc5b
Edgar,Cardenas,Kitty Katt,http://ufcstats.com/fighter-details/99a86b134dccc166
Chris,Cariaso,Kamikaze,http://ufcstats.com/fighter-details/b2e3aca4cd363477
Ronald,Carillo,,http://ufcstats.com/fighter-details/cbd022eaf2ac546a
Rafael,Carino,,http://ufcstats.com/fighter-details/08a7080ff5904661
Don,Carlo-Clauss,,http://ufcstats.com/fighter-details/f59a6de8a5dfe297
Antonio,Carlos Junior,Cara de Sapato,http://ufcstats.com/fighter-details/52e76bb4b3e852f3
Spike,Carlyle,Alpha Ginger,http://ufcstats.com/fighter-details/be68b375707dcb85
Francis,Carmont,Limitless,http://ufcstats.com/fighter-details/3591d0d5d382a381
Liz,Carmouche,Girlrilla,http://ufcstats.com/fighter-details/51a0c09cbe9b8472
